0.025,0.036,0.993,-21.362,-2.686,1.160
0.039,0.122,1.032,-26.733,-1.038,2.319
0.047,0.200,1.039,-24.353,0.061,2.625
0.046,0.249,1.017,-15.564,0.916,1.953
0.046,0.257,0.987,-3.296,2.258,1.526
0.050,0.228,0.957,8.423,3.479,1.160
0.050,0.176,0.935,16.785,3.723,0.549
0.043,0.123,0.925,20.325,3.296,-0.183
0.034,0.083,0.918,19.104,2.808,-0.427
0.029,0.063,0.922,13.733,2.136,-0.244
0.032,0.069,0.935,5.615,1.404,0.244
0.038,0.097,0.953,-1.648,-0.122,0.793
0.038,0.133,0.971,-6.042,-1.953,1.160
0.039,0.166,0.981,-7.141,-2.869,1.343
0.040,0.185,0.982,-3.967,-2.747,1.160
0.041,0.189,0.974,0.793,-2.075,0.488
0.044,0.176,0.957,5.737,-0.610,0.366
0.045,0.152,0.942,9.155,1.221,0.427
0.044,0.127,0.931,10.376,2.319,0.244
0.042,0.112,0.924,9.521,2.808,0.305
0.040,0.107,0.926,7.324,2.930,0.732
0.039,0.112,0.937,4.150,2.747,1.099
0.039,0.124,0.950,1.282,2.197,1.404
0.037,0.139,0.965,-0.549,1.343,1.648
0.037,0.150,0.977,-0.671,0.549,1.526
0.039,0.157,0.978,0.305,-0.183,1.099
0.037,0.157,0.974,2.441,-0.854,0.977
0.038,0.151,0.965,4.639,-1.160,0.549
0.041,0.142,0.956,6.042,-0.549,0.366
0.042,0.135,0.947,6.836,-0.061,0.427
0.044,0.128,0.941,6.653,0.488,0.366
0.042,0.126,0.936,5.371,1.160,0.610
0.042,0.129,0.938,3.967,1.404,0.916
0.041,0.133,0.941,2.319,1.587,0.916
0.041,0.139,0.947,1.465,1.343,0.977
0.041,0.145,0.953,1.648,1.221,0.854
0.041,0.148,0.961,2.258,0.977,0.854
0.041,0.148,0.963,3.357,0.305,0.671
0.040,0.146,0.964,4.456,0.061,0.610
0.040,0.141,0.963,5.554,0.061,0.488
0.039,0.135,0.958,5.981,0.244,0.549
0.039,0.133,0.952,5.432,0.488,0.488
0.037,0.131,0.950,4.456,0.671,0.549
0.039,0.134,0.948,2.747,1.038,0.610
0.042,0.140,0.946,2.197,1.282,0.793
0.044,0.146,0.948,2.258,1.099,0.916
0.045,0.147,0.950,3.052,0.793,0.916
0.044,0.147,0.953,4.028,0.610,0.671
0.042,0.143,0.956,5.188,0.427,0.671
0.042,0.139,0.956,5.371,0.610,0.427
0.041,0.136,0.957,5.310,0.549,0.549
0.041,0.133,0.957,4.822,0.610,0.732
0.040,0.135,0.956,4.028,0.732,0.854
0.040,0.137,0.956,3.052,0.671,0.793
0.040,0.140,0.954,2.808,0.671,0.732
0.041,0.144,0.951,2.930,0.427,0.610
0.041,0.144,0.950,3.784,0.244,0.732
0.041,0.143,0.951,4.578,0.244,0.671
0.041,0.142,0.950,4.639,0.305,0.549
0.041,0.140,0.951,4.639,0.305,0.793
0.042,0.140,0.953,4.517,0.549,0.732
0.043,0.138,0.954,3.906,0.854,0.793
0.043,0.138,0.955,3.662,0.732,0.610
0.044,0.139,0.954,3.784,0.732,0.793
0.044,0.139,0.954,3.845,0.610,0.732
0.041,0.139,0.952,4.150,0.610,0.549
0.041,0.139,0.949,4.089,0.488,0.549
0.041,0.139,0.950,4.089,0.549,0.427
0.041,0.140,0.950,3.784,0.610,0.610
0.041,0.140,0.953,4.089,0.671,0.793
0.042,0.141,0.955,3.906,0.610,0.671
0.044,0.140,0.957,3.967,0.549,0.732
0.045,0.140,0.960,4.028,0.732,0.916

2.526,0.025,-0.621,79.468,-883.972,92.712
0.222,0.526,-0.923,65.674,-1211.853,37.842
4.000,-4.000,1.900,104.858,-1367.554,84.351
0.108,1.173,2.674,-304.443,-1757.874,277.100
-4.000,2.079,4.000,-87.280,-1476.074,220.764
-3.991,0.334,4.000,242.187,-331.604,-2.441
-2.184,-0.050,2.176,78.186,-60.181,-36.194
-0.990,-0.110,0.879,-18.433,41.138,-30.212
-0.433,0.088,0.193,-45.105,103.699,2.197
-0.119,0.289,0.094,-23.865,157.104,36.621
-0.078,0.319,0.076,31.372,182.800,69.885
-0.092,0.272,-0.010,95.886,184.509,89.355
-0.054,0.228,-0.047,156.494,195.984,91.675
-0.104,0.201,-0.099,209.167,207.825,87.097
0.054,0.077,-0.047,251.038,217.041,88.013
0.290,-0.719,0.266,259.277,201.660,94.543
0.449,-1.158,0.434,150.452,121.399,75.745
0.506,-1.001,0.326,-32.532,14.709,31.372
0.538,-0.807,0.305,-176.941,-39.856,-8.057
0.557,-0.634,0.368,-274.658,-64.148,-27.405
0.478,-0.410,0.359,-349.609,-107.300,-31.677
0.370,-0.082,0.392,-401.794,-160.400,-21.118
0.281,0.670,0.793,-411.499,-209.473,1.282
-0.467,2.121,2.057,-301.758,-255.127,27.893
-0.756,2.069,2.313,-7.385,-185.608,21.423
-0.770,0.965,1.763,246.948,-63.049,-23.987
-0.760,0.185,1.362,275.879,-16.418,-36.133
-0.570,-0.226,1.111,177.734,-4.578,-17.456
-0.307,-0.383,0.922,89.417,17.395,-7.629
-0.113,-0.438,0.748,42.480,36.560,-2.808
-0.009,-0.432,0.595,11.841,40.222,-0.610
0.015,-0.372,0.545,-21.118,37.048,2.869
0.007,-0.193,0.624,-62.988,26.489,10.315
-0.014,0.039,0.812,-97.412,13.184,13.123
-0.052,0.294,1.030,-105.713,5.676,10.498
-0.109,0.493,1.156,-83.374,1.038,6.104
-0.162,0.560,1.150,-42.358,-1.221,1.404
-0.171,0.461,1.062,0.244,-1.160,-2.075
-0.140,0.251,0.989,33.447,0.366,-4.089
-0.103,0.055,0.934,52.246,1.465,-4.028
-0.063,-0.066,0.910,50.659,0.488,-1.160
-0.042,-0.103,0.901,34.119,-1.526,1.587
-0.062,-0.067,0.906,11.902,-2.502,2.380
-0.102,0.023,0.920,-7.935,-1.709,2.380
-0.133,0.120,0.936,-19.592,0.000,2.075
-0.142,0.190,0.950,-20.142,2.014,0.977
-0.132,0.220,0.965,-12.695,2.686,-0.122
-0.115,0.205,0.974,-1.770,1.526,-0.427
-0.100,0.156,0.976,7.812,-0.488,-0.488
-0.102,0.105,0.970,13.000,-2.014,-0.244
-0.112,0.072,0.960,12.817,-2.625,0.305
-0.125,0.063,0.947,9.705,-2.197,1.160
-0.136,0.074,0.941,4.944,-0.549,1.343
-0.140,0.099,0.942,0.549,1.404,1.099
-0.134,0.125,0.946,-1.526,2.991,0.671
-0.119,0.139,0.953,-1.099,3.967,0.305
-0.103,0.141,0.957,0.854,3.784,0.000
-0.089,0.132,0.958,3.662,2.930,0.183
-0.085,0.118,0.955,5.615,1.526,0.244
-0.091,0.105,0.950,6.531,0.183,0.610
-0.105,0.101,0.947,5.737,-0.793,0.793
-0.120,0.106,0.950,4.089,-1.343,0.671
-0.129,0.115,0.952,2.563,-1.160,0.671
-0.130,0.123,0.955,2.686,-0.244,0.610
-0.124,0.123,0.957,3.357,0.610,0.549
-0.116,0.119,0.957,4.028,1.282,0.366
-0.111,0.113,0.956,4.639,1.526,0.366
-0.108,0.107,0.956,4.822,1.587,0.610
-0.109,0.106,0.950,4.272,1.221,0.610
-0.113,0.107,0.948,3.967,1.282,0.916
-0.115,0.111,0.948,3.479,0.916,0.977
-0.116,0.117,0.948,2.991,0.977,0.977
-0.117,0.122,0.949,3.052,1.038,1.038
-0.115,0.121,0.955,3.723,1.343,0.916
-0.110,0.116,0.956,3.967,1.526,0.793
-0.105,0.110,0.959,4.395,1.648,0.732
-0.099,0.106,0.958,4.211,1.587,0.488
-0.097,0.109,0.954,3.113,1.038,0.671
-0.098,0.116,0.952,2.441,0.793,0.732
-0.102,0.123,0.953,2.319,0.488,0.793
-0.108,0.128,0.954,2.747,0.000,0.854
-0.112,0.125,0.957,4.272,-0.061,0.916
-0.113,0.116,0.958,5.432,0.000,1.038
-0.113,0.106,0.956,5.615,0.610,0.916
-0.110,0.102,0.954,5.127,1.038,0.793
-0.105,0.104,0.953,3.723,1.160,0.732
-0.101,0.111,0.949,2.075,1.282,0.488
-0.099,0.117,0.949,1.953,1.282,0.610
-0.101,0.122,0.951,2.258,0.854,0.732
-0.104,0.123,0.954,3.113,0.244,0.610
-0.108,0.121,0.956,3.906,-0.183,0.793
-0.111,0.116,0.956,4.456,-0.366,0.732
-0.112,0.110,0.954,4.517,-0.183,0.488
-0.112,0.110,0.956,3.845,0.244,0.427
-0.110,0.114,0.955,3.235,0.854,0.732
-0.107,0.119,0.954,2.991,1.099,0.671
-0.107,0.123,0.953,2.991,1.099,0.549
-0.105,0.123,0.955,3.662,0.977,0.549
-0.106,0.119,0.955,4.333,0.305,0.366
-0.109,0.115,0.957,4.761,-0.122,0.427
-0.111,0.110,0.955,4.822,-0.244,0.488
-0.112,0.109,0.953,4.211,0.061,0.610
-0.113,0.111,0.953,3.601,0.244,0.549
-0.113,0.117,0.953,2.869,0.671,0.610
-0.111,0.119,0.953,2.747,0.977,0.549
-0.109,0.121,0.953,2.930,1.038,0.732
-0.109,0.121,0.953,3.479,0.793,0.671
-0.110,0.120,0.953,3.723,0.610,0.732
-0.112,0.117,0.953,4.150,0.366,0.793
-0.113,0.117,0.953,4.089,0.366,0.610
-0.114,0.117,0.954,3.845,0.549,0.549
-0.112,0.117,0.952,3.723,0.610,0.610
-0.110,0.115,0.953,3.296,1.038,0.427
-0.110,0.117,0.953,2.991,1.221,0.305
-0.110,0.119,0.954,2.747,1.160,0.549
-0.109,0.122,0.954,2.563,1.038,0.732
-0.110,0.123,0.954,2.747,0.916,0.793
-0.110,0.123,0.955,3.296,0.610,1.038
-0.109,0.122,0.954,3.784,0.427,1.038

0.253,0.939,-1.604,1365.845,124.023,-23.560
0.181,0.598,-1.771,1476.990,42.114,-47.485
-0.049,0.459,-1.882,1557.373,-44.373,-148.987
-0.469,0.282,-1.934,1604.309,-120.178,-308.411
2.581,0.204,-0.844,1609.375,-197.388,-491.089
3.088,-3.927,4.000,1177.979,-397.461,-560.364
1.062,1.673,4.000,-671.021,-238.831,-77.148
-0.615,1.246,3.898,-558.411,-241.577,54.688
-0.647,0.666,1.549,-345.947,-168.152,25.391
-0.248,0.285,0.495,-283.875,-87.524,8.301
-0.024,0.296,0.220,-228.333,-46.082,14.038
-0.047,0.310,0.123,-172.546,-46.936,37.048
-0.029,0.183,0.031,-113.159,-59.021,60.181
-0.033,0.114,0.018,-64.880,-65.918,54.626
-0.079,0.102,0.035,-22.217,-68.115,23.560
-0.042,0.190,0.072,19.958,-66.956,-9.583
-0.125,0.157,0.001,66.467,-66.895,-31.189
-0.146,0.125,-0.038,111.755,-53.650,-59.387
-0.129,0.136,-0.016,153.870,-26.428,-83.435
-0.169,0.185,0.068,189.270,-9.399,-88.745
-0.895,0.111,0.607,223.816,2.625,-82.764
-0.964,0.114,1.397,215.698,102.783,-102.783
0.585,0.742,2.550,141.479,254.089,-131.409
0.974,0.343,3.053,129.395,175.171,-86.121
0.442,0.075,2.009,54.321,10.742,-3.723
0.091,-0.026,1.229,-29.846,-14.282,16.907
-0.002,-0.040,0.748,-48.950,-3.174,0.732
-0.032,0.015,0.492,-43.274,-6.348,-6.775
-0.054,0.074,0.378,-29.846,-13.062,-1.221
-0.074,0.144,0.379,-15.320,-13.245,6.653
-0.026,0.234,0.529,-1.648,-6.287,4.089
-0.028,0.229,0.768,19.897,-3.235,-5.005
-0.020,0.185,1.067,39.917,-0.183,-10.986
0.044,0.114,1.317,46.387,3.418,-7.507
0.054,-0.020,1.359,37.964,0.122,-2.075
-0.001,-0.095,1.234,17.944,-1.404,-1.526
-0.045,-0.056,1.077,-4.639,1.404,-0.488
-0.028,0.035,0.942,-20.508,3.967,2.808
0.005,0.125,0.843,-26.184,4.456,4.639
0.021,0.197,0.803,-21.423,4.700,4.639
0.026,0.231,0.830,-7.690,5.249,3.845
0.032,0.201,0.878,9.155,4.944,2.197
0.036,0.133,0.932,20.752,4.272,0.305
0.023,0.064,0.975,24.170,2.808,-0.793
0.006,0.019,0.997,19.409,0.183,-0.916
-0.000,0.017,1.000,10.010,-1.953,-0.305
-0.003,0.055,0.997,0.549,-3.052,0.854
0.000,0.098,0.989,-4.700,-2.930,1.648
0.011,0.125,0.983,-4.883,-1.953,1.831
0.020,0.128,0.976,-2.014,0.000,1.953
0.018,0.118,0.968,1.160,1.770,1.770
0.014,0.112,0.957,2.686,3.113,1.465
0.010,0.113,0.944,3.174,3.601,0.977
0.009,0.119,0.932,3.601,2.930,0.671
0.007,0.122,0.931,4.761,1.770,0.244
0.008,0.117,0.943,7.263,0.793,0.061
0.009,0.100,0.964,9.155,-0.122,0.000
0.009,0.080,0.982,9.460,-0.244,0.183
0.010,0.066,0.990,7.629,0.061,0.305
0.011,0.065,0.982,4.456,0.549,0.549
0.007,0.083,0.968,0.183,0.854,0.671
0.005,0.108,0.953,-1.587,1.221,0.916
0.004,0.127,0.943,-1.038,1.282,0.732
0.002,0.130,0.942,1.953,1.343,0.610
0.004,0.121,0.950,5.127,1.221,0.183
0.004,0.104,0.963,7.080,0.854,-0.061
0.003,0.091,0.974,7.446,0.610,-0.061
