0.570,0.300,1.220,-23.682,-41.565,30.212
0.507,0.455,1.210,-25.757,-33.997,23.010
0.413,0.574,1.157,-21.851,-26.184,15.808
0.368,0.607,1.083,-15.503,-18.433,8.911
0.365,0.588,1.048,-10.315,-10.620,3.784
0.397,0.533,1.028,-7.629,-4.150,0.366
0.447,0.472,1.036,-5.371,1.282,-1.160
0.514,0.414,1.054,-2.502,5.432,-1.038
0.544,0.360,1.057,1.648,7.629,0.671
0.560,0.322,1.076,5.005,10.559,2.136
0.556,0.320,1.086,7.385,11.230,4.028
0.518,0.364,1.091,9.155,9.033,5.371
0.462,0.419,1.103,13.000,8.423,2.869
0.406,0.468,1.109,19.592,12.024,-2.502
0.371,0.463,1.084,26.978,20.386,-9.338
0.354,0.439,1.053,30.945,32.654,-17.395
0.356,0.426,1.029,30.518,46.021,-23.254
0.366,0.420,1.010,28.870,56.946,-27.283
0.371,0.398,1.001,27.588,65.552,-31.128
0.374,0.365,1.001,26.611,73.425,-33.813
0.395,0.338,1.010,26.550,81.055,-35.767
0.430,0.305,1.017,27.710,88.623,-37.964
0.493,0.275,1.017,30.457,96.680,-40.344
0.537,0.254,1.021,33.936,104.004,-42.969
0.582,0.216,1.025,37.659,111.633,-48.279
0.627,0.198,1.019,41.077,118.774,-53.833
0.668,0.192,1.008,43.945,124.634,-58.411
0.702,0.186,1.003,47.058,130.432,-63.599
0.735,0.170,1.004,51.880,136.780,-69.641
0.764,0.155,0.993,57.556,144.043,-75.745
0.788,0.156,0.991,63.721,151.611,-81.238
0.798,0.149,0.988,71.289,159.180,-85.938
0.778,0.167,0.981,80.261,166.504,-88.684
0.760,0.189,0.919,89.050,172.058,-89.966
0.752,0.202,0.853,95.642,176.697,-91.492
0.734,0.183,0.777,99.731,182.556,-94.971
0.733,0.131,0.701,101.135,188.354,-98.572
0.755,0.065,0.636,98.877,192.261,-100.952
0.809,0.003,0.586,94.482,192.383,-100.891
0.863,-0.041,0.573,90.820,186.279,-98.572
0.911,-0.085,0.588,90.637,176.208,-94.971
0.927,-0.118,0.593,92.590,165.405,-91.431
0.922,-0.133,0.576,94.360,156.189,-89.844
0.899,-0.133,0.539,95.459,148.926,-89.600
0.864,-0.124,0.474,94.727,143.494,-89.966
0.831,-0.084,0.430,92.407,139.893,-91.064
0.809,-0.049,0.380,90.881,135.925,-92.163
0.815,-0.067,0.333,92.285,130.676,-93.811
0.827,-0.119,0.294,94.055,124.512,-95.764
0.837,-0.168,0.268,95.398,117.859,-94.727
0.848,-0.214,0.262,97.839,109.985,-89.722
0.841,-0.254,0.264,101.074,102.356,-83.313
0.823,-0.300,0.264,104.248,95.581,-76.111
0.794,-0.335,0.234,104.187,89.722,-70.374
0.760,-0.337,0.199,101.013,85.449,-65.857
0.735,-0.318,0.170,97.595,82.703,-61.279
0.709,-0.293,0.134,94.666,79.956,-57.861
0.680,-0.291,0.091,93.506,77.271,-56.152
0.656,-0.306,0.059,94.421,73.792,-55.298
0.648,-0.329,0.027,96.497,69.763,-54.749
0.653,-0.357,0.001,98.572,64.514,-54.504
0.669,-0.425,-0.037,101.013,59.570,-54.504
0.672,-0.478,-0.060,101.685,55.908,-53.772
0.663,-0.513,-0.083,100.342,53.406,-50.476
0.645,-0.525,-0.109,97.046,49.805,-43.152
0.628,-0.506,-0.127,92.896,45.410,-32.959
0.621,-0.478,-0.140,90.515,39.856,-22.827
0.627,-0.466,-0.145,90.515,33.630,-15.564
0.647,-0.494,-0.133,93.079,28.137,-10.559
0.643,-0.511,-0.092,95.093,23.499,-10.071
0.650,-0.491,-0.130,96.497,16.235,-14.465
0.664,-0.445,-0.160,99.365,9.155,-21.973
0.559,-0.377,-0.028,103.455,8.545,-30.457
0.585,-0.452,-0.128,119.629,0.366,-25.513
0.670,-0.438,-0.201,127.869,-3.113,-17.273
0.743,-0.447,-0.260,130.493,2.258,-13.306
0.799,-0.454,-0.305,129.822,3.906,-7.446
0.822,-0.446,-0.299,122.192,1.526,-2.563
0.809,-0.484,-0.276,112.915,-2.747,-0.122
0.772,-0.517,-0.270,101.563,-6.348,2.686
0.737,-0.559,-0.236,86.426,-6.775,5.554
0.697,-0.509,-0.198,68.298,-4.517,6.592
0.657,-0.367,-0.217,49.316,-0.183,4.944
0.643,-0.285,-0.232,38.391,3.906,2.197
0.650,-0.296,-0.201,33.691,5.310,-1.770

-0.351,0.308,-1.346,50.354,42.725,45.654
-0.355,0.267,-1.397,40.833,27.771,47.424
-0.381,0.266,-1.433,30.273,7.446,51.331
-0.448,0.257,-1.472,20.142,-17.395,57.678
-0.500,0.296,-1.448,9.521,-44.861,66.040
-0.491,0.307,-1.384,-2.319,-73.914,77.148
-0.521,0.369,-1.321,-9.949,-97.473,86.487
-0.486,0.483,-1.131,-15.808,-116.028,94.116
-0.504,0.537,-1.098,-14.893,-133.301,98.206
-0.530,0.563,-1.053,-9.338,-143.738,100.037
-0.541,0.574,-1.079,-3.540,-145.935,101.074
-0.513,0.579,-1.113,8.423,-142.578,99.365
-0.473,0.552,-1.156,25.024,-142.029,95.581
-0.474,0.550,-1.212,36.011,-145.142,94.177
-0.471,0.526,-1.264,48.035,-147.949,94.910
-0.450,0.513,-1.305,53.162,-152.771,96.924
-0.416,0.521,-1.297,50.110,-159.180,99.304
-0.389,0.595,-1.247,44.250,-167.847,102.783
-0.377,0.663,-1.215,40.405,-178.650,106.689
-0.362,0.666,-1.198,42.114,-186.951,106.567
-0.316,0.643,-1.160,48.096,-192.749,102.844
-0.265,0.612,-1.116,57.800,-198.669,96.680
-0.271,0.644,-1.062,69.275,-206.421,88.684
-0.266,0.644,-0.992,81.604,-216.980,82.886
-0.251,0.636,-0.966,91.248,-227.722,80.017
-0.221,0.637,-0.959,89.905,-231.873,76.721
-0.189,0.607,-0.973,80.383,-229.248,69.397
-0.161,0.593,-0.968,68.787,-225.525,60.852
-0.151,0.578,-0.964,61.768,-227.783,55.542
-0.147,0.560,-0.954,59.753,-235.352,53.406
-0.142,0.540,-0.937,54.016,-244.629,52.124
-0.122,0.555,-0.892,41.809,-252.747,52.002
-0.092,0.624,-0.840,28.381,-260.559,52.490
-0.072,0.695,-0.795,21.057,-268.005,51.453
-0.055,0.720,-0.743,24.170,-274.841,47.546
-0.047,0.701,-0.682,33.569,-281.128,41.321
-0.047,0.641,-0.638,43.091,-288.574,37.537
-0.013,0.535,-0.537,49.561,-295.837,37.537
-0.049,0.485,-0.511,50.354,-302.673,40.039
-0.091,0.503,-0.472,46.509,-303.894,45.654
-0.092,0.522,-0.421,47.974,-299.805,50.964
-0.056,0.531,-0.358,56.396,-293.457,56.885
-0.017,0.541,-0.322,66.711,-287.659,62.988
0.021,0.557,-0.295,75.195,-281.677,67.688
0.044,0.567,-0.266,82.458,-274.475,70.679
0.065,0.546,-0.232,88.928,-266.907,71.777
0.078,0.536,-0.185,91.370,-260.559,73.181
0.104,0.578,-0.097,86.243,-255.737,75.745
0.126,0.679,0.008,76.111,-249.573,76.538
0.121,0.761,0.080,68.359,-235.901,73.914
0.126,0.770,0.134,70.740,-215.393,68.604
0.169,0.756,0.186,77.454,-196.106,63.660
0.211,0.699,0.212,81.726,-182.190,58.289
0.242,0.633,0.228,79.834,-173.279,53.528
0.258,0.601,0.258,69.946,-167.358,49.316
0.264,0.619,0.300,53.467,-163.818,44.861
0.242,0.656,0.322,36.255,-160.461,40.771
0.238,0.657,0.335,20.813,-155.029,37.903
0.258,0.700,0.389,4.517,-148.743,34.851
0.262,0.789,0.450,-13.184,-143.127,31.616
0.257,0.867,0.507,-25.391,-136.841,29.297
0.238,0.922,0.548,-28.931,-128.662,25.940
0.212,0.934,0.564,-23.376,-117.920,23.376
0.194,0.911,0.549,-12.939,-105.591,23.682
0.195,0.871,0.504,-2.380,-92.285,27.588
0.234,0.852,0.487,6.592,-79.834,33.752
0.275,0.879,0.469,10.742,-71.594,38.574
0.296,0.931,0.457,11.902,-66.040,40.833
0.310,0.984,0.462,14.893,-61.951,41.077
0.315,1.015,0.468,19.287,-59.998,39.307
0.305,1.027,0.464,21.179,-58.472,36.011
0.294,1.021,0.462,20.081,-55.786,31.799
0.296,1.014,0.464,18.188,-52.856,27.710
0.303,1.009,0.476,15.503,-50.049,24.170
0.311,1.018,0.505,13.977,-47.852,20.447
0.312,1.040,0.533,14.709,-46.021,16.479
0.309,1.066,0.548,17.273,-43.030,12.329
0.296,1.070,0.543,22.095,-37.659,7.690
0.275,1.039,0.524,28.625,-30.640,3.296
0.251,0.978,0.497,34.363,-23.376,0.000
0.246,0.915,0.477,36.621,-15.503,-0.549
0.256,0.884,0.478,33.997,-8.057,0.732
0.277,0.884,0.490,26.428,-2.808,1.831
0.286,0.902,0.502,17.517,2.380,1.465
0.289,0.925,0.514,10.864,7.751,0.671
0.291,0.938,0.523,8.057,12.390,0.427
0.293,0.942,0.532,8.179,17.212,0.183
0.292,0.927,0.531,9.705,22.095,-0.366
0.287,0.898,0.527,11.658,27.161,-1.221
0.278,0.879,0.529,11.536,32.043,-1.465
0.264,0.873,0.526,8.789,37.048,-1.404
0.255,0.875,0.517,4.822,43.823,-1.404
0.254,0.895,0.498,1.465,51.880,-1.282
